chr,start,stop,CpG_count,mean_group1,mean_group2,logFC,logCPM,PValue,FDR,fold_change
chr20,10770501,10771000,6,7,15,-1.78331493949523,1.57352885461992,2.1852973546034e-4,0.0217239916706777,0.290515100677931
chr20,10888501,10889000,8,7.5,15.5,-1.73454819419668,1.62528689188852,9.96540662048089e-5,0.0161166266587933,0.300503105579606
chr20,12343001,12343500,9,3,9,-2.23433195976759,0.865957212758191,0.00109832922964408,0.0415555316555956,0.212519634264343
chr20,13775501,13776000,4,3.5,10,-2.17360446957062,0.996069830731837,5.7255939296155e-4,0.0312810064592759,0.221656185906865
chr20,15109501,15110000,10,8.5,17,-1.68990782866618,1.75444004472499,8.28336348450557e-5,0.0149866909806328,0.309946726321691
chr20,16292501,16293000,2,4,9.5,-1.91535612235991,0.993673485046738,9.1693449057221e-4,0.0375689514448215,0.265106486998204
chr20,26323001,26323500,6,4,10,-1.98860457544605,1.03655450799805,5.4925102199915e-4,0.0301953170433493,0.251982495869376
chr20,26323501,26324000,4,5,11,-1.81373366709405,1.18988032854782,8.2667203922442e-4,0.0375689514448215,0.284453814543481
chr20,28495001,28495500,5,20,47.5,-1.93289342439057,3.06747838913552,5.67642879703795e-8,3.1535907373051e-4,0.261903378539462
chr20,28495501,28496000,6,13,40,-2.29644875245487,2.7379255681459,5.66044173290338e-8,3.1535907373051e-4,0.203563562167711
chr20,31053501,31054000,10,12,22,-1.56583338269966,2.12746699020318,7.43142621925044e-5,0.0141666089873896,0.337782529491028
chr20,31058501,31059000,7,3,9.5,-2.30637228823701,0.911898191382742,0.00106440547503516,0.0404617807815709,0.202168160755233
chr20,31061001,31061500,7,29.5,39,-1.09581766937514,3.06729390304539,3.761926676198e-4,0.0280908966160781,0.467870875616955
chr20,31069001,31069500,7,4,15,-2.56905626933182,1.39780145352536,7.9629857810195e-7,0.0015351649981407,0.16851439378407
chr20,31183501,31184000,8,5,11,-1.81375258449887,1.18918723677067,8.2667203922442e-4,0.0375689514448215,0.28445008465426
chr20,31192501,31193000,11,6.5,13.5,-1.73844578661004,1.45513016170634,2.740699281129e-4,0.0221995249485186,0.299692360478971
chr20,34587001,34587500,6,2.5,8,-2.31619959189953,0.722413868262201,8.5888038110361e-4,0.0375689514448215,0.200795717870261
chr20,34593001,34593500,4,3,9.5,-2.31521168287808,0.910498977168964,9.5193044928051e-4,0.0375689514448215,0.20093326310946
chr20,41254501,41255000,5,4.5,11,-1.96105481734371,1.15145651962537,5.4417426775144e-4,0.0301104376474797,0.25684060061873
chr20,46087501,46088000,14,19.5,2.5,2.21319793750767,1.53760322813415,1.8385892105222e-4,0.0208690299986604,4.63701996230574
chr20,47487001,47487500,6,4,13.5,-2.41964525143421,1.29737877545736,1.32113706146999e-5,0.00760077783548048,0.186902108343647
chr20,47521001,47521500,19,17,2.5,2.0154932834182002,1.39301861382997,0.00102230300271164,0.039071528033069,4.04318798842689
chr20,48072001,48072500,6,4,10.5,-2.05834702403444,1.07690943798282,3.2698525815796e-4,0.0249351170750558,0.240090957867771
chr20,48431001,48431500,9,6,14.5,-1.94494190311421,1.4880292375225,5.6569298336893e-4,0.0309306537062039,0.259725234669185
chr20,49281501,49282000,7,6.5,13,-1.68442393216979,1.42259044106881,6.8486906549201e-4,0.0359643756014137,0.311127121519823
chr20,49640001,49640500,6,8.5,18,-1.7693608686169,1.80737949223448,3.91587272357905e-5,0.0130507276524771,0.293338661107957
chr20,56414001,56414500,4,4,10.5,-2.06145956403826,1.07619790204443,0.0012318492195443,0.0461725841026848,0.239573532392208
chr20,56803001,56803500,18,23,3,2.17777314232334,1.73829944041611,8.9323263914066e-4,0.0375689514448215,4.52454632972159
chr20,56937001,56937500,16,17.5,2.5,2.05839367567542,1.42459586356204,0.001200937811076,0.0450936922553617,4.16522282162333
chr20,57378001,57378500,18,28.5,5,1.78375735197689,2.06302503249717,8.97675330317099e-5,0.0156644417591934,3.44321758715501
chr20,57390501,57391000,29,19.5,2.5,2.20738686325398,1.53563525690104,6.7770162153811e-4,0.0356312644583483,4.61837993727511
chr20,57649501,57650000,16,23.5,3.5,2.00975840438782,1.78764251463735,1.5465151642752e-4,0.0185223376357869,4.02714775228845
chr20,57670501,57671000,17,18.5,3,1.88275946832791,1.51070300798091,0.00131376974134154,0.0468148723918073,3.68779757658185
chr20,57676001,57676500,15,21,2.5,2.31968397854169,1.61881062943197,7.59760198388924e-5,0.0141666089873896,4.99222853124888
chr20,57683501,57684000,10,21,3.5,1.84868138261227,1.66881839684066,4.1283470494384e-4,0.0281127206952951,3.60170839877404
chr20,57715501,57716000,13,17.5,2.5,2.05841310984518,1.42525152633204,0.001200937811076,0.0450936922553617,4.16527893063479
chr20,57730501,57731000,14,22.5,2.5,2.41967411056071,1.6944451350456,2.31450926816361e-5,0.0101052072905669,5.35050146135086
chr20,57789501,57790000,11,34,8.5,1.28319040683246,2.37594684657618,7.1220733656744e-4,0.0368089479892141,2.43376590439701
chr20,57826501,57827000,9,17.5,2.5,2.05480101656872,1.42324736464936,0.00126074799818181,0.0468148723918073,4.15486331495944
chr20,57855001,57855500,2,7.5,14.5,-1.63855571047985,1.57056757583819,0.00114756381222506,0.0432488011714555,0.32117784631523
chr20,57943501,57944000,13,19.5,3,1.95896797766925,1.56528659164774,6.8486906549201e-4,0.0359643756014137,3.88783765579109
chr20,58056501,58057000,11,20,3,1.98997403817312,1.59018967535103,8.247992452651e-4,0.0375689514448215,3.97229849813524
chr20,58130501,58131000,17,21,2.5,2.31216092367678,1.61493727257894,2.291983084675e-4,0.0217239916706777,4.96626389112111
chr20,58350501,58351000,4,3,11.5,-2.5886952969801,1.0782833775453,4.25452295858004e-5,0.0130634844750863,0.166235994528815
chr20,58909501,58910000,21,24,4,1.85245972183998,1.83481388539954,2.0039279904216e-4,0.0217239916706777,3.61115343825696
chr20,58991001,58991500,11,21,3.5,1.8490252903817,1.6701162221722201,3.9175805168684e-4,0.0281127206952951,3.60256707168322
chr20,61248501,61249000,12,28.5,5.5,1.64869979347343,2.08295797442432,1.7893283055417e-4,0.0206503042541172,3.13550928872849
chr20,61397001,61397500,14,19.5,3,1.95898658417909,1.56595189357734,4.3454440351936e-4,0.0281127206952951,3.88788779775044
chr20,61397501,61398000,13,19,3,1.92180082468706,1.53859117199482,6.8486906549201e-4,0.0359643756014137,3.78895715117314
chr20,61401501,61402000,6,16.5,2.5,1.97436265087099,1.36475391408156,8.435539170462e-4,0.0375689514448215,3.9295460285857
chr20,61430501,61431000,13,21,3,2.05379298129151,1.6411305132773,0.00106560696103014,0.0405017566228989,4.15196125609349
chr20,61504501,61505000,18,18,2.5,2.11112458149276,1.4568495183888,0.00108249860897432,0.0410039351856158,4.32027929364318
chr20,61587501,61588000,18,16.5,2.5,1.97706657150896,1.36609878353795,0.00112027312229473,0.0422836707114985,3.9369177485007
chr20,61686001,61686500,16,26,3,2.37117937410425,1.8764318858052,9.21418174508396e-6,0.00656178423157089,5.17363893982643
chr20,61701501,61702000,19,19.5,3,1.95946707759472,1.5672643279511,4.9918173556972e-4,0.0283823905995017,3.88918288476308
chr20,61777501,61778000,24,32,5.5,1.81614206755521,2.20865601217152,1.94580970777806e-5,0.00958240475830527,3.52138280086237
chr20,61920501,61921000,19,38,2.5,3.20603149463623,2.30431776813928,2.28316586467039e-6,0.00288674412672854,9.22808629126517
chr20,61956501,61957000,5,2.5,8,-2.31579989520252,0.723140032036042,9.5739778052829e-4,0.0375689514448215,0.200851355757381
chr20,62152501,62153000,15,25,4,1.93977113343525,1.88466424222393,0.00131974685142871,0.0468148723918073,3.83644782179347
chr20,62181001,62181500,8,13,19,-1.24554696049558,2.03939823743605,0.00110322854719706,0.0416781740317786,0.421747972919817
chr20,62281501,62282000,15,19.5,3,1.95894668706203,1.5659330634935,4.5097335819131e-4,0.0281127206952951,3.88778028135552
chr20,62905001,62905500,12,27.5,4.5,1.89668275490479,2.00726802434295,4.496417317402e-4,0.0281127206952951,3.72356038750656
chr20,63787001,63787500,14,25.5,3.5,2.12748837740559,1.87991899130271,2.37317659901214e-5,0.0103529877016824,4.36956110520747
chr21,7919001,7919500,11,26.5,33,-1.02101762012596,2.86626261867187,0.00111540230249264,0.0421189437005386,0.492768650081557
chr21,7925001,7925500,8,8.5,14.5,-1.46174895518611,1.62462438851509,0.00109793529405193,0.0415420809582574,0.363052739651779
chr21,7925501,7926000,15,18.5,28.5,-1.32411005070117,2.55241489984199,2.21144162059727e-5,0.00974574118316764,0.399395490642022
chr21,7926001,7926500,14,26,38,-1.25049789133625,2.97111380700278,1.7869462821591e-6,0.00235692876048784,0.420303130950428
chr21,7937001,7937500,16,6.5,14.5,-1.84055524450807,1.51565101837721,1.2283791465221e-4,0.0161467929475507,0.279214303698157
chr21,7939501,7940000,14,10,17.5,-1.50084659038385,1.85062452955566,4.6550635740373e-4,0.0281127206952951,0.353345982174585
chr21,7940001,7940500,15,3,14.5,-2.91764342588753,1.30143538057741,1.25215385523468e-7,5.2062052992947e-4,0.132343255056808
chr21,7942501,7943000,9,12,18,-1.28189079597896,1.96018816739,0.00131351200023836,0.0468148723918073,0.411256162990973
chr21,7946001,7946500,2,7.5,14.5,-1.6389189653951,1.56986987752159,2.4959336851758e-4,0.02207637211437,0.321096987407961
chr21,7946501,7947000,8,6,13,-1.80700856366868,1.39104697818828,0.00117294278523665,0.0441467862000838,0.285782887474747
chr21,7950001,7950500,5,17.5,30.5,-1.50114961489167,2.58373357054758,8.84565698510802e-7,0.00154112787687165,0.35327177297215
chr21,7950501,7951000,13,26,38,-1.248985331321,2.97324709379385,2.2783029782803e-4,0.0217239916706777,0.420744019058261
chr21,7951001,7951500,11,19.5,30.5,-1.35008734364814,2.63556895330118,4.6084043372517e-4,0.0281127206952951,0.392268299520722
chr21,7951501,7952000,10,19,27.5,-1.2346023446306,2.53591503002987,8.00182333117525e-5,0.0147324031567337,0.424959616618568
chr21,7952501,7953000,17,24.5,33,-1.1326324691835301,2.82314369298652,3.99747248770972e-5,0.0130507276524771,0.456082756388742
chr21,7953501,7954000,12,20.5,28.5,-1.17715772452175,2.60651774343554,8.05956937363084e-5,0.0147396720704405,0.442221868538895
chr21,7954001,7954500,7,23,29,-1.03728108293173,2.68570284768377,6.1926976369467e-4,0.0335714334339966,0.487244875381005
chr21,7954501,7955000,16,5.5,17,-2.31104497417898,1.60214057606356,5.48435708489789e-6,0.00479721079511063,0.201514425819958
chr21,8554001,8554500,4,3.5,10.5,-2.24329333942445,1.03895496715685,3.2698525815796e-4,0.0249351170750558,0.211203648249424
chr21,10654001,10654500,11,6,14.5,-1.94700007530821,1.48735066554571,7.8147160742761e-4,0.0375689514448215,0.259354970603159
chr21,10654501,10655000,15,7.5,14,-1.59504977170752,1.53969551867764,0.00117173671711798,0.0441029281651966,0.331010807820701
chr21,10657501,10658000,14,5.5,11.5,-1.74378248684483,1.26022915292295,0.001200937811076,0.0450936922553617,0.29858581074891
chr21,10660001,10660500,12,5.5,12,-1.80469064719327,1.29500415732154,7.5825031903543e-4,0.0375689514448215,0.286242411678568
chr21,10663501,10664000,7,5,13,-2.05289119446159,1.32932219481072,1.1873632183763e-4,0.0161166266587933,0.241000627095852
chr21,10669001,10669500,11,6,14.5,-1.95414632286282,1.4860135092188,1.1512035716529e-4,0.0161166266587933,0.258073457886874
chr21,10675001,10675500,12,3.5,10.5,-2.23781147365959,1.03823438098107,0.00132150302812653,0.0468148723918073,0.212007693771881
chr21,10676001,10676500,8,12,19.5,-1.39605503151131,2.02352334301622,4.6058982917165e-4,0.0281127206952951,0.379966720017382
chr21,10679501,10680000,9,8.5,14.5,-1.46228903966181,1.62262614596805,0.00125578880856386,0.0468148723918073,0.362916853379442
chr21,10689001,10689500,13,14,20.5,-1.24878669069085,2.14076491455789,7.9241485197078e-4,0.0375689514448215,0.42080195410947
chr21,10691501,10692000,11,6.5,13.5,-1.73825053981498,1.45448948065436,6.5806969602404e-4,0.0346243437824142,0.299732922018934
chr21,10693001,10693500,8,4,10,-1.98860457544605,1.03655450799805,5.4925102199915e-4,0.0301953170433493,0.251982495869376
chr21,10695501,10696000,12,6.5,12.5,-1.62862524181329,1.39075940221623,0.00125055552538308,0.0468148723918073,0.323396228300768
chr21,10697501,10698000,11,6.5,12.5,-1.62823992218604,1.39142212407623,0.0010726184264012,0.0406524752745375,0.323482613540084
chr21,10707501,10708000,7,16,22,-1.15969868449626,2.26350255158275,5.4737588476007e-4,0.0301953170433493,0.44760601089957
chr21,10712501,10713000,8,3,9,-2.2356592467944,0.86528871482226,6.0451537377129e-4,0.0329052389464871,0.212324204994637
chr21,10738001,10738500,7,6,12,-1.68560672501432,1.32460156048557,0.00105242510889648,0.0400951898015908,0.310872148630897
chr21,14066501,14067000,5,2.5,8,-2.31621878886922,0.721707585381221,8.5888038110361e-4,0.0375689514448215,0.200793046034873
chr21,14813001,14813500,5,2.5,8,-2.31619959189953,0.722413868262201,8.5888038110361e-4,0.0375689514448215,0.200795717870261
chr21,15220001,15220500,7,4.5,13,-2.2000790357977,1.29634441914263,4.16716801071436e-5,0.0130634844750863,0.217625718211903
chr21,16132001,16132500,3,7,13,-1.57988237520352,1.45346440577882,9.4806272481996e-4,0.0375689514448215,0.334509160550156
chr21,16319001,16319500,6,18.5,2.5,2.14092668793288,1.48454745046481,6.9525765991752e-4,0.0364992714445088,4.41045252479347
chr21,16815001,16815500,5,6,13,-1.79436866184756,1.39379633885275,8.9974138171359e-4,0.0375689514448215,0.288297721139644
chr21,25324501,25325000,5,5,12.5,-1.99667603208799,1.2967067580226601,1.9270198175852e-4,0.0214969026490991,0.250576663807938
chr21,25325001,25325500,5,5,13.5,-2.10688216613509,1.36461591668015,7.09617554415957e-5,0.0139326168819391,0.232148173285612
chr21,25906501,25907000,8,4,10,-1.98858538178938,1.03724842339071,0.00143831407736382,0.0488396089466156,0.251985848274111
chr21,26000001,26000500,15,19,3,1.92161180446823,1.53857232278443,7.3832382954067e-4,0.0369838623233724,3.7884607589527
chr21,26228501,26229000,4,3,12,-2.64748866110575,1.11756749519453,3.4433100203376e-6,0.0035620234877182,0.159597652773127
chr21,29582001,29582500,7,7,13,-1.57988210148656,1.45345798363502,0.00146087551760723,0.0495025930737536,0.334509224015293
chr21,31628001,31628500,6,4,10,-1.9887433216858,1.03586734912016,5.8145732680658e-4,0.0317326037710681,0.251958263483674
chr21,32043501,32044000,18,19.5,3,1.96190642656165,1.56791773027838,7.6386516828588e-4,0.0375689514448215,3.89576438605759
chr21,33362001,33362500,11,16,2.5,1.93032568274644,1.33319063135679,0.00134035488012255,0.0468148723918073,3.81141230644354
chr21,33552001,33552500,15,24.5,2.5,2.54019026967354,1.78699322247048,3.36012311063404e-6,0.00350955281743236,5.8166571478722
chr21,36109501,36110000,9,3,9.5,-2.31250124652319,0.911917734047906,3.1252679489692e-4,0.0242410264927834,0.201311117555937
chr21,36360001,36360500,6,3,9,-2.23559671968504,0.865262668118483,5.9605338989731e-4,0.0324626129262894,0.212333407429045
chr21,36844501,36845000,9,3.5,10.5,-2.24445049736911,1.03619118267626,1.2495774281595e-4,0.0164094446778971,0.211034313784322
chr21,37120501,37121000,5,4.5,12.5,-2.14411149391801,1.26227974920996,2.1266693490471e-4,0.0217239916706777,0.226234131288007
chr21,39178001,39178500,2,5,11.5,-1.87742972847538,1.22428677604201,5.1746083128291e-4,0.0290951018046358,0.272168172364218
chr21,39178501,39179000,6,7,14,-1.68605032216757,1.51399696544209,3.9175805168684e-4,0.0281127206952951,0.310776576942147
chr21,39236501,39237000,9,7,14,-1.68774028030213,1.51267796068879,7.0280499878836e-4,0.0366970644876123,0.310412749589284
chr21,39442501,39443000,9,19,3,1.92714088128847,1.54186049913753,0.00124065388583154,0.0464961549278105,3.8030077560773
chr21,41826001,41826500,14,19,2.5,2.17990399735318,1.5116948982560099,3.6576025045643e-4,0.0273441958527264,4.53123400487824
chr21,41938001,41938500,3,4,10,-1.98862376884766,1.03586086036014,5.4925102199915e-4,0.0301953170433493,0.251979143553792
chr21,42123501,42124000,12,23.5,3.5,2.01050675074561,1.79020345470477,7.96611898510092e-5,0.0146830309875971,4.02923723275882
chr21,45278501,45279000,19,18,2.5,2.09869445825443,1.45421361627225,7.5825031903543e-4,0.0375689514448215,4.28321607407405
chr21,46382001,46382500,29,28,3,2.49232632583584,1.96339597083523,2.29521574160275e-5,0.0100250201321751,5.62684540219675
chr22,25643001,25643500,9,3.5,9.5,-2.10030161948743,0.953405552794186,9.1693449057221e-4,0.0375689514448215,0.233209486450068
chr22,38644501,38645000,13,60,18,1.02941188038638,3.18851690148213,4.2214176170353e-4,0.0281127206952951,2.04119198282931
chr22,45710001,45710500,6,4,12.5,-2.30783603548103,1.22768448021431,2.25853641954715e-5,0.0098752783616599,0.201963146521546
chr22,45710501,45711000,4,3,9,-2.23453169517355,0.865996299523725,0.00111828330199243,0.0422218343596771,0.212490213800557
chr22,50020501,50021000,16,24,4.5,1.68627445311173,1.85866761348271,4.1406511920041e-4,0.0281127206952951,3.21824565300662
chrX,1404001,1404500,3,8,16.5,-1.73286435903587,1.70670845650325,5.78186146840475e-5,0.0135727932641176,0.300854041211989
chrX,1421501,1422000,18,24.5,4,1.88218593004629,1.85959860887177,1.3151522606792e-4,0.0170285832801238,3.68633179715033
chrX,1816501,1817000,16,4.5,11,-1.96296360871698,1.15147593034382,4.5932986788056e-4,0.0281127206952951,0.256501006366222
chrX,2142501,2143000,9,6.5,13,-1.68444311903284,1.4219165998402,6.8486906549201e-4,0.0359643756014137,0.311122983768179
chrX,12229501,12230000,4,6,11.5,-1.62159877974101,1.29194843339553,0.001200937811076,0.0450936922553617,0.32497513015613
chrX,22501001,22501500,3,4.5,10,-1.82466383569331,1.07590616730311,0.00143831407736382,0.0488396089466156,0.282306874241752
chrX,23565001,23565500,10,2.5,8,-2.31619959189953,0.722413868262201,8.5888038110361e-4,0.0375689514448215,0.200795717870261
chrX,40093001,40093500,6,2.5,8.5,-2.4026475179358,0.77288307983055,4.9049913259967e-4,0.0281127206952951,0.18911719949921801
chrX,64936001,64936500,5,2.5,9.5,-2.56143414144547,0.867702899945892,8.85327139054372e-5,0.01559412835906,0.169407054544144
chrX,77623001,77623500,4,3.5,10.5,-2.24333172920145,1.03756604872355,3.2698525815796e-4,0.0249351170750558,0.211198028244606
chrX,85890501,85891000,9,4,11,-2.12489339675214,1.11554922399412,1.9354719298074e-4,0.0214969026490991,0.229267951183281
chrX,104338501,104339000,5,4.5,10,-1.82483841120322,1.0738319323359,0.00146045890204115,0.0495025930737536,0.282272715335392
chrX,137006001,137006500,6,3,9.5,-2.31253991235136,0.910525011976835,3.1252679489692e-4,0.0242410264927834,0.201305722266877
chrX,155097001,155097500,6,2.5,10,-2.63474017832261,0.912247704600361,4.95772215590918e-5,0.0135727932641176,0.161014198875617
chrY,11534001,11534500,15,24,35,-1.24679575280151,2.86256831676371,5.97298123957008e-6,0.00483058848803727,0.421383067149662
